model,prompt_id,place,strength,category,prompt_orig,prompt_pert,bertscore_prompt,response_orig,response_pert,bleu,bertscore_response,activation_similarity,delta_log_prob,entropy_shift,jsd_drift,delta_bleu,delta_bertscore_prompt,delta_bertscore_response,delta_activation_similarity,delta_jsd_drift
L3.2-3B,0,global,original,simpleqa_verified,"How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?","How much (in USD) was Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991?",0.9999998807907104,"I am unable to verify the price at which Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991.","I am unable to verify the price at which Frida's self-portrait with loose hair sold for in an auction by Christie's, New York, in May of 1991.",100.00000000000004,1.0,1.0,,0.0,,,,,,
L3.2-3B,1,global,original,simpleqa_verified,"During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?","During whose papacy did Gian Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?",1.0,"Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?assistant

The ""Ecstasy of Saint Teresa"" was created by Gian Lorenzo Bernini during the papacy of Pope Urban VIII.","Lorenzo Bernini create the ""Ecstasy of Saint Teresa""?assistant

The ""Ecstasy of Saint Teresa"" was created by Gian Lorenzo Bernini during the papacy of Pope Urban VIII.",100.00000000000004,0.9999999403953552,1.0009765625,,0.0,,,,,,
L3.2-3B,2,global,original,simpleqa_verified,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,What was the name of the venue where the 1992 Scandinavian Masters golf tournament happened?,1.0,"venue where the 1992 Scandinavian Masters golf tournament happened?assistant

I'm not aware of any information about a 1992 Scandinavian Masters golf tournament.","venue where the 1992 Scandinavian Masters golf tournament happened?assistant

I'm not aware of any information about a 1992 Scandinavian Masters golf tournament.",100.00000000000004,0.9999999403953552,1.0,,0.0,,,,,,
L3.2-3B,3,global,original,simpleqa_verified,What is the boiling point of the element cerium in Fahrenheit?,What is the boiling point of the element cerium in Fahrenheit?,1.0,"user

What is the boiling point of the element cerium in Fahrenheit?assistant

The boiling point of cerium is 3382°C. To convert this to Fahrenheit, we can use the following formula:

°F = (°C × 9/5) + 32

Plugging in the value for cerium's boiling point in Celsius, we get:

°F = (3382 × 9/5) + 32
= 6125.6 + 32
= 6157.6°F

So, the boiling point of cerium is approximately","user

What is the boiling point of the element cerium in Fahrenheit?assistant

The boiling point of cerium is 3382°C. To convert this to Fahrenheit, we can use the following formula:

°F = (°C × 9/5) + 32

Plugging in the value for cerium's boiling point in Celsius, we get:

°F = (3382 × 9/5) + 32
= 6125.6 + 32
= 6157.6°F

So, the boiling point of cerium is approximately",100.00000000000004,0.9999997615814209,0.99951171875,,0.0,,,,,,
L3.2-3B,4,global,original,simpleqa_verified,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,What was the title of chemist Mary Letitia Caldwell's Ph.D. thesis?,1.0,"of chemist Mary Letitia Caldwell's Ph.D. thesis?assistant

I am unable to verify the title of Mary Letitia Caldwell's Ph.D.","of chemist Mary Letitia Caldwell's Ph.D. thesis?assistant

I am unable to verify the title of Mary Letitia Caldwell's Ph.D.",100.00000000000004,1.0,1.0,,0.0,,,,,,
L3.2-3B,5,global,original,simpleqa_verified,"For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?","For how many scudi did the Florentine authorities buy the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823?",0.9999998807907104,"assistant

I am unable to verify how many scudi the Florentine authorities bought the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823.","assistant

I am unable to verify how many scudi the Florentine authorities bought the ""Pitti Tondo"" from the dealer Fedele Acciai in 1823.",100.00000000000004,0.9999999403953552,1.0009765625,,0.0,,,,,,
L3.2-3B,6,global,original,simpleqa_verified,What team came second in Group C in the 2018–19 UEFA Champions League?,What team came second in Group C in the 2018–19 UEFA Champions League?,0.9999998807907104,"C in the 2018–19 UEFA Champions League?assistant

In the 2018-19 UEFA Champions League, Group C, the teams were:

1. Liverpool
2. Napoli
3. Paris Saint-Germain
4. Red Star Belgrade

Napoli came second in Group C.","C in the 2018–19 UEFA Champions League?assistant

In the 2018-19 UEFA Champions League, Group C, the teams were:

1. Liverpool
2. Napoli
3. Paris Saint-Germain
4. Red Star Belgrade

Napoli came second in Group C.",100.00000000000004,0.9999999403953552,1.0,,0.0,,,,,,
L3.2-3B,7,global,original,simpleqa_verified,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,At which university did the mathematician William Prager study civil engineering and receive his diploma in 1925?,1.0000001192092896,"receive his diploma in 1925?assistant

I am unable to verify where William Prager studied civil engineering and received his diploma in 1925.","receive his diploma in 1925?assistant

I am unable to verify where William Prager studied civil engineering and received his diploma in 1925.",100.00000000000004,1.0,1.0009765625,,0.0,,,,,,
L3.2-3B,8,global,original,simpleqa_verified,"Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?","Which streamer won the ""Best Variety Streamer"" award at The Streamer Awards in 2022?",1.0000001192092896,"Streamer Awards in 2022?assistant

I'm not able to verify who won the ""Best Variety Streamer"" award at The Streamer Awards in 2022.","Streamer Awards in 2022?assistant

I'm not able to verify who won the ""Best Variety Streamer"" award at The Streamer Awards in 2022.",100.00000000000004,1.0000001192092896,0.99951171875,,0.0,,,,,,
L3.2-3B,9,global,original,simpleqa_verified,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,What is the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821?,1.0,I am unable to verify the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821.,I am unable to verify the name of the naturalist who first described the sharpbill under the binomial name *Oxyrhuncus cristatus* in 1821.,100.00000000000004,0.9999999403953552,0.99951171875,,0.0,,,,,,
